"product_link","discount_percentage","product_image","product_name_plus_year","new_price","snize-visually-hidden","old_price_before_discount"
"https://winechateau.com/collections/wines/products/tomasello-winery-moscato-tangerine","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Tomasello-Winery-Moscato-Tangerine_large.jpg?v=1746053751","Tomasello Winery Moscato Tangerine","$12.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/villa-puccini-toscana-2016","16% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Villa-Puccini-Toscana-2016_large.jpg?v=1746053884","Villa Puccini Toscana 2016","$15.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/wente-vineyards-chardonnay-erics-small-lot-2019","10% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Wente-Vineyards-Chardonnay-Erics-Small-Lot-2019_large.jpg?v=1746122826","Wente Vineyards Chardonnay Eric's Small Lot 2019","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/willamette-valley-vineyards-pinot-noir-bernau-block-2017","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Willamette-Valley-Vineyards-Pinot-Noir-Bernau-Block-2017_large.jpg?v=1746053973","Willamette Valley Vineyards Pinot Noir Bernau Block 2017","$54.97","Old price","$62.97"
"https://winechateau.com/collections/wines/products/robert-mondavi-private-selection-chardonnay-100-2019","25% off","https://cdn.shopify.com/s/files/1/1780/9427/products/robert-mondavi-chardonnay-private-selection-100_large.png?v=1630705036","Robert Mondavi Private Selection Chardonnay 100% 2019","$14.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/kakhuri-gvinis-marani-rose-2017","20% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Wine_rose_large.png?v=1634315814","Kakhuri Gvinis Marani Rosé 2017","$15.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/smith-hook-cabernet-sauvignon-reserve-2018","54% off","https://cdn.shopify.com/s/files/1/1780/9427/products/smith-hook-reserve-cabernet-sauvignon-2018---750ml---smith-hook---craft-curd-28366472_large.png?v=1618807566","Smith & Hook Reserve Cabernet Sauvignon Paso Robles 2023","$29.95","Old price","$64.97"
"https://winechateau.com/collections/wines/products/alexander-valley-vineyards-homestead-red-blend-2020","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Alexander-Valley-Vineyards-Homestead-Red-Blend-2019_large.jpg?v=1746054238","Alexander Valley Vineyards Homestead Red Blend 2019","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/black-tower-rivaner-2020","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Black-Tower-Rivaner-2020_large.jpg?v=1746054459","Black Tower Rivaner 2020","$23.97","Old price","$26.97"
"https://winechateau.com/collections/wines/products/cocodrilo-corte-2018","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Cocodrilo-Corte-2018_large.jpg?v=1642578768","Cocodrilo Corte 2018","$29.97","Old price","$33.97"
"https://winechateau.com/collections/wines/products/hartford-court-chardonnay-russian-river-valley-2019","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Hartford-Court-Chardonnay-Russian-River-Valley-2019_large.jpg?v=1642753559","Hartford Court Chardonnay Russian River Valley 2019","$31.97","Old price","$35.97"
"https://winechateau.com/collections/wines/products/honig-cabernet-sauvignon-2022","27% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Honig-Cabernet-Sauvignon-2021_large.jpg?v=1746055551","Honig Cabernet Sauvignon 2021","$49.95","Old price","$67.97"
"https://winechateau.com/collections/wines/products/jarvis-merlot-2016","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Jarvis-Merlot-2016_large.jpg?v=1642759202","Jarvis Merlot 2016","$217.97","Old price","$247.97"
"https://winechateau.com/collections/wines/products/moselland-ars-vitis-riesling-lighthouse-scene-2020","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Moselland-Ars-Vitis-Riesling-Lighthouse-Scene-2020_large.jpg?v=1746056091","Moselland Ars Vitis Riesling Lighthouse Scene 2020","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/mulderbosch-sauvignon-blanc-2020","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Mulderbosch-Sauvignon-Blanc-2020_large.jpg?v=1746056117","Mulderbosch Sauvignon Blanc 2020","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/piattelli-vineyards-cabernet-sauvignon-premium-2020","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Piattelli-Vineyards-Cabernet-Sauvignon-Premium-2020_large.jpg?v=1746056315","Piattelli Vineyards Cabernet Sauvignon Premium 2020","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/pio-cesare-barbera-dalba-2019","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Pio-Cesare-Barbera-dAlba-2019_large.jpg?v=1746056335","Pio Cesare Barbera d'Alba 2019","$26.97","Old price","$30.97"
"https://winechateau.com/collections/wines/products/rombauer-zinfandel-2019","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Rombauer-Zinfandel-2019_large.jpg?v=1746056516","Rombauer Zinfandel 2022","$46.97","Old price","$52.97"
"https://winechateau.com/collections/wines/products/terre-brulee-le-blanc-2020","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Terre-Brulee-le-Blanc-2020_large.jpg?v=1746056773","Terre Brulee le Blanc 2020","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/varvaglione-chardonnay-organic-12-e-mezzo-2019","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Varvaglione-Chardonnay-Organic-12-e-Mezzo-2019_large.jpg?v=1746056904","Varvaglione Chardonnay Organic 12 e Mezzo 2019","$14.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/bonanza-cabernet-sauvignon-lot-7","43% off","https://cdn.shopify.com/s/files/1/1780/9427/products/BonanzaCabernetSauvignonLot3_5a65d1be-b505-4ad5-99d4-6f65a1d2484e_large.jpg?v=1648374181","Bonanza (Caymus) Lot 8 by Chuck Wagner Cabernet Sauvignon","$20.99","Old price","$36.97"
"https://winechateau.com/collections/wines/products/goats-do-roam-rose-2021","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Goats-Do-Roam-Rose-2021_large.jpg?v=1746059493","Goats Do Roam Rose 2021","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/le-haut-medoc-de-giscours-haut-medoc-2018","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/le-Haut-Medoc-de-Giscours-Haut-Medoc-2018_large.jpg?v=1746060018","le Haut Medoc de Giscours Haut Medoc 2018","$27.97","Old price","$31.97"
"https://winechateau.com/collections/wines/products/st-innocent-pinot-noir-freedom-hill-vineyard-2017","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/St_-Innocent-Pinot-Noir-Freedom-Hill-Vineyard-2019_large.jpg?v=1746061269","St. Innocent Pinot Noir Freedom Hill Vineyard 2019","$43.97","Old price","$49.97"
"https://winechateau.com/collections/wines/products/tommasi-valpolicella-ripasso-2018","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Tommasi-Valpolicella-Ripasso-2019_large.jpg?v=1746061531","Tommasi Valpolicella Ripasso 2019","$23.97","Old price","$27.97"
"https://winechateau.com/collections/wines/products/villa-jolanda-moscato-strawberry","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Villa-Jolanda-Moscato-Strawberry_large.jpg?v=1746061676","Villa Jolanda Moscato & Strawberry","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/cakebread-sauvignon-blanc-2023","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/CAKEBREAD-SAUVIGNON-BLANC_large.jpg?v=1746062914","CAKEBREAD SAUVIGNON BLANC","$39.95","Old price","$47.97"
"https://winechateau.com/collections/wines/products/fairbanks-cocktail-pale-dry-sherry","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/FAIRBANKS-COCKTAIL-PALE-DRY-SHERRY_large.jpg?v=1746063066","FAIRBANKS COCKTAIL PALE DRY SHERRY","$13.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/crane-lake-sweet-red-1","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/CRANE-LAKE-SWEET-RED_large.jpg?v=1746063252","CRANE LAKE SWEET RED","$6.97","Old price","$7.97"
"https://winechateau.com/collections/wines/products/cyt-frontera-after-midnight-red-2021","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/CYT-FRONTERA-AFTER-MIDNIGHT-RED-2021_large.jpg?v=1746063289","CYT FRONTERA AFTER MIDNIGHT RED 2021","$5.97","Old price","$6.97"
"https://winechateau.com/collections/wines/products/gato-negro-cabernet-merlot-2021","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/GATO-NEGRO-CABERNET-MERLOT-2021_large.jpg?v=1746063547","GATO NEGRO CABERNET MERLOT 2021","$4.97","Old price","$5.97"
"https://winechateau.com/collections/wines/products/gato-negro-malbec-2021","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/GATO-NEGRO-MALBEC-2021_large.jpg?v=1746063551","GATO NEGRO MALBEC 2021","$4.97","Old price","$5.97"
"https://winechateau.com/collections/wines/products/giant-steps-pinot-noir-2020","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/GIANT-STEPS-PINOT-NOIR-2020_large.jpg?v=1746063577","GIANT STEPS PINOT NOIR 2020","$50.97","Old price","$57.97"
"https://winechateau.com/collections/wines/products/lapis-luna-red-blend","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LAPIS-LUNA-RED-BLEND_large.jpg?v=1746063861","LAPIS LUNA RED BLEND","$12.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/louis-roederer-brut-vintage-graphic-gift-2014","15% off","https://cdn.shopify.com/s/files/1/1780/9427/files/louis-roederer-vintage-2015-bouteille-etui_4d80fff9-e951-4091-8924-eed9efcbe9f4_large.webp?v=1762896418","LOUIS ROEDERER BRUT VINTAGE GRAPHIC GIFT 2015","$112.97","Old price","$132.97"
"https://winechateau.com/collections/wines/products/rancho-la-gloria-margarita-1","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/RANCHO-LA-GLORIA-MARGARITA_large.jpg?v=1746064925","RANCHO LA GLORIA MARGARITA","$8.97","Old price","$9.97"
"https://winechateau.com/collections/wines/products/arbor-mist-blackberry-merlot-1","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/ARBOR-MIST-BLACKBERRY-MERLOT_large.jpg?v=1746066101","ARBOR MIST BLACKBERRY MERLOT","$5.97","Old price","$6.97"
"https://winechateau.com/collections/wines/products/biokult-naken-white-orange-win","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/BIOKULT-NAKEN-WHITEORANGE-WIN_large.jpg?v=1746066748","BIOKULT NAKEN WHITE/ORANGE WIN","$20.97","Old price","$23.97"
"https://winechateau.com/collections/wines/products/campo-viejo-cava-rose","12% off","https://cdn.shopify.com/s/files/1/1780/9427/files/CAMPO-VIEJO-CAVA-BRUT-ROSE_large.jpg?v=1746124153","CAMPO VIEJO CAVA BRUT ROSE","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/cape-mentelle-cabernet-sauvignon-2015-6pk","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/CAPE-MENTELLE-CABERNET-SAUVIGNON-2015_large.jpg?v=1746067343","CAPE MENTELLE CABERNET SAUVIGNON 2015","$81.97","Old price","$92.97"
"https://winechateau.com/collections/wines/products/champagne-charles-le-bel-inspiration-1818-nv","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/CHAMPAGNE-CHARLES-LE-BEL-INSPIRATION-1818-NV_large.jpg?v=1746067908","CHAMPAGNE CHARLES LE BEL INSPIRATION 1818 NV","$45.97","Old price","$52.97"
"https://winechateau.com/collections/wines/products/ed-hardy-red-sangria","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/ED-HARDY-RED-SANGRIA_large.jpg?v=1746069078","ED HARDY RED SANGRIA","$7.97","Old price","$8.97"
"https://winechateau.com/collections/wines/products/ferghettina-franciacorta-brut-docg-6-pack","14% off","https://cdn.shopify.com/s/files/1/1780/9427/files/FERGHETTINA-FRANCIACORTA-BRUT-DOCG_large.jpg?v=1746069344","FERGHETTINA FRANCIACORTA BRUT DOCG","$42.97","Old price","$49.97"
"https://winechateau.com/collections/wines/products/fouassier-sancerre-red","12% off","https://cdn.shopify.com/s/files/1/1780/9427/files/FOUASSIER-SANCERRE_large.jpg?v=1746124394","FOUASSIER SANCERRE","$37.97","Old price","$42.97"
"https://winechateau.com/collections/wines/products/le-duc-noir-pinot-noir-sonoma","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LE-DUC-NOIR-PINOT-NOIR-SONOMA_large.jpg?v=1746070709","LE DUC NOIR PINOT NOIR SONOMA","$32.97","Old price","$37.97"
"https://winechateau.com/collections/wines/products/leese-fitch-cab-sauv","13% off","https://cdn.shopify.com/s/files/1/1780/9427/files/LEESE-FITCH-CAB-SAUV_large.jpg?v=1746070727","LEESE FITCH CAB SAUV","$13.97","Old price","$15.97"
"https://winechateau.com/collections/wines/products/masi-amarone-della-valpolicella-campolongo-di-torbe-2012","9% off","https://cdn.shopify.com/s/files/1/1780/9427/products/MASI-AMARONE-DELLA-VALPOLICELLA-CAMPOLONGO-DI-TORBE-2012_large.jpg?v=1746071145","MASI AMARONE DELLA VALPOLICELLA CAMPOLONGO DI TORBE 2016","$193.97","Old price","$213.97"
"https://winechateau.com/collections/wines/products/stags-leap-cab-sauv-2018","9% off","https://cdn.shopify.com/s/files/1/1780/9427/products/STAGS-LEAP-CAB-SAUV-2020_large.jpg?v=1746073330","STAGS LEAP CAB SAUV 2020","$57.97","Old price","$63.97"
"https://winechateau.com/collections/wines/products/stoudemire-stoudemire-origin-750-ml","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/STOUDEMIRE-STOUDEMIRE-ORIGIN-750-ML_large.jpg?v=1746073411","STOUDEMIRE  STOUDEMIRE ORIGIN 750 ML","$23.97","Old price","$26.97"
"https://winechateau.com/collections/wines/products/the-prisoner-cab-sauv","40% off","https://cdn.shopify.com/s/files/1/1780/9427/products/The-Prisoner-Cabernet-Sauvignon-2021_large.webp?v=1746073592","The Prisoner Cabernet Sauvignon 2022","$51.99","Old price","$85.97"
"https://winechateau.com/collections/wines/products/alfredo-bertolani-lambrusco-reggiano-rosso-allantica-nv","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Alfredo-Bertolani-Lambrusco-Reggiano-Rosso-allAntica-NV_large.jpg?v=1746079150","Alfredo Bertolani Lambrusco Reggiano 'Rosso all'Antica' NV","$13.97","Old price","$15.97"
"https://winechateau.com/collections/wines/products/ca-furlan-moscato-sweet-cuvee-adriana-nv","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Ca-Furlan-Moscato-Sweet-Cuvee-Adriana-NV_large.jpg?v=1746079485","Ca' Furlan Moscato Sweet 'Cuvée Adriana' NV","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/moscatel-superior-emilin-emilio-lustau","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Moscatel-Superior-Emilin-Emilio-Lustau_large.jpg?v=1746080976","Moscatel Superior 'Emilin', Emilio Lustau","$37.97","Old price","$43.97"
"https://winechateau.com/collections/wines/products/pet-nat-piu-piu-rose-fio","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Pet-Nat-Piu-Piu-Rose-Fio_large.jpg?v=1746081244","Pet Nat ""Piu Piu"" Rose, Fio","$27.97","Old price","$31.97"
"https://winechateau.com/collections/wines/products/iuli-vino-rosso-barabba-barbera-2019","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Iuli-Vino-Rosso-Barabba-Barbera-2019_large.jpg?v=1746083648","Iuli Vino Rosso ""Barabba"" (Barbera) 2019","$37.97","Old price","$43.97"
"https://winechateau.com/collections/wines/products/lauverjat-karine-sancerre-blanc","20% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Lauverjat-Karine-Sancerre-Blanc-2024_large.jpg?v=1746083720","Lauverjat Karine Sancerre Blanc 2024","$31.97","Old price","$39.97"
"https://winechateau.com/collections/wines/products/broken-earth-cv-paso-robles-cabernet-franc-2018","13% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Broken-Earth-CV-Paso-Robles-Cabernet-Franc-2018_large.jpg?v=1746084036","Broken Earth CV Paso Robles Cabernet Franc 2018","$60.97","Old price","$69.97"
"https://winechateau.com/collections/wines/products/beringer-chardonnay-founders-estate","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/beringer-chardonnay-founders-estate-beringer-vineyards_large.jpg?v=1590247982","Beringer Chardonnay Founders' Estate","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/fetzer-chardonnay-sundial-2012","9% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Fetzer-Chardonnay-Sundial-2012_large.jpg?v=1746039712","Fetzer Chardonnay Sundial 2012","$9.97","Old price","$10.97"
"https://winechateau.com/collections/wines/products/francois-montand-brut-rose","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/francois-montand-brut-rose-francois-montand_large.jpg?v=1590249817","Francois Montand Brut Rose","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/gloria-ferrer-blanc-de-noirs","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/gloria-ferrer-blanc-de-noirs-gloria-ferrer_large.jpg?v=1590249963","Gloria Ferrer Blanc de Noirs","$25.97","Old price","$28.97"
"https://winechateau.com/collections/wines/products/martini-rossi-prosecco-2012","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Martini-Rossi-Prosecco-2012_large.jpg?v=1746040306","Martini & Rossi Prosecco 2012","$18.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/relax-pinot-grigio","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/relax-pinot-grigio-schmitt-sohne_large.jpg?v=1590251462","Relax Pinot Grigio","$13.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/sutter-home-cabernet-sauvignon","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/sutter-home-cabernet-sauvignon-trinchero-family-estates_large.jpg?v=1590251958","Sutter Home Cabernet Sauvignon","$14.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/hartley-gibsons-sherry-fino","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Hartley-Gibsons-Sherry-Fino_large.jpg?v=1746041202","Hartley & Gibson's Sherry Fino","$12.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/famille-perrin-gigondas-la-gille-2015","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/famille-perrin-gigondas-la-gille-2015-famille-perrin_large.jpg?v=1590255469","Famille Perrin Gigondas La Gille 2015","$29.97","Old price","$33.97"
"https://winechateau.com/collections/wines/products/cantine-maschio-prosecco-extra-dry-organic","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Cantine-Maschio-Prosecco-Extra-Dry-Organic_large.jpg?v=1746041994","Cantine Maschio Prosecco Extra Dry Organic","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/edgebaston-finlayson-honey-shale-hill-2017","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/edgebaston-finlayson-honey-shale-hill-2017-edgebaston_large.jpg?v=1590257450","Edgebaston Finlayson Honey Shale Hill 2017","$14.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/albert-neumeister-gemischter-satz-2018","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Albert-Neumeister-Gemischter-Satz-2018_large.jpg?v=1746043125","Albert Neumeister Gemischter Satz 2018","$20.97","Old price","$23.97"
"https://winechateau.com/collections/wines/products/goats-do-roam-white-2018","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/goats-do-roam-white-2018-fairview_large.jpg?v=1590268805","Goats Do Roam White 2018","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/gv-gruner-veltliner-2034","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/gv-gruner-veltliner-2018-reinhard-waldschutz_large.jpg?v=1590268893","Gv Gruner Veltliner 2018","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/masseria-surani-puglia-rosso-ares-2016","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Masseria-Surani-Puglia-Rosso-Ares-2016_large.jpg?v=1746043360","Masseria Surani Puglia Rosso Ares 2016","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/the-abarbanel-gewurztraminer-lemminade-2016","9% off","https://cdn.shopify.com/s/files/1/1780/9427/products/The-Abarbanel-Gewurztraminer-Lemminade-2016_large.jpg?v=1746043503","The Abarbanel Gewurztraminer Lemminade 2016","$19.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/lunetta-prosecco","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Lunetta-Prosecco_large.jpg?v=1746043631","Lunetta Prosecco","$18.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/frontera-merlot-1","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/frontera-merlot-concha-y-toro_large.jpg?v=1590272074","Frontera Merlot","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/drappier-champagne-brut-rose-de-saignee","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Drappier-Champagne-Brut-Rose-de-Saignee_large.jpg?v=1746043790","Drappier Champagne Brut Rose de Saignee","$65.97","Old price","$75.97"
"https://winechateau.com/collections/wines/products/gazela-vinho-verde","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Gazela-Vinho-Verde_large.jpg?v=1746043816","Gazela Vinho Verde","$8.97","Old price","$9.97"
"https://winechateau.com/collections/wines/products/ramos-pinto-port-tawny-10-year-quinta-de-ervamoira-rp10-2010","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Ramos-Pinto-Port-Tawny-10-Year-Quinta-de-Ervamoira-Rp10-2010_large.jpg?v=1746044141","Ramos Pinto Port Tawny 10 Year Quinta de Ervamoira Rp10 2010","$43.97","Old price","$49.97"
"https://winechateau.com/collections/wines/products/filodora-prosecco","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Filodora-Prosecco_large.jpg?v=1746044143","Filodora Prosecco","$20.97","Old price","$23.97"
"https://winechateau.com/collections/wines/products/fonseca-port-ruby","9% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Fonseca-Port-Ruby_large.jpg?v=1746044144","Fonseca Port Ruby","$19.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/delamotte-champagne-blanc-de-blancs-2006","24% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Delamotte-Champagne-Blanc-de-Blancs_471bf861_large.jpg?v=1746044280","Delamotte Champagne Blanc de Blancs","$99.97","Old price","$114.97"
"https://winechateau.com/collections/wines/products/marchesi-di-barolo-gavi-2018","35% off","https://cdn.shopify.com/s/files/1/1780/9427/files/767428_large.avif?v=1763148004","CALA CATERINA GAVI DI GAVI 2024","$16.99","Old price","$25.97"
"https://winechateau.com/collections/wines/products/franco-amoroso-moscato-dasti-2018","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/franco-amoroso-moscato-dasti-2018-franco-amoroso_large.jpg?v=1590276948","Franco Amoroso Moscato d'Asti 2018","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/domaine-marc-antonin-blain-chassagne-montrachet-morgeot-2016","24% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Domaine-Marc-Antonin-Blain-Chassagne-Montrachet-1er-Cru-Morgeot-Rouge-2016_large.jpg?v=1746121904","Domaine Marc Antonin Blain Chassagne-Montrachet 1er Cru Morgeot Rouge 2016","$55.97","Old price","$73.97"
"https://winechateau.com/collections/wines/products/zvy-gelt-zweigelt-2015","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Zvy-Gelt-Zweigelt-2015_large.jpg?v=1746045143","Zvy Gelt Zweigelt 2015","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/pol-couronne-champagne-brut-rose","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Pol-Couronne-Champagne-Brut-Rose_large.jpg?v=1746045213","Pol Couronne Champagne Brut Rose","$61.97","Old price","$69.97"
"https://winechateau.com/collections/wines/products/hungry-blonde-chardonnay-2015","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/hungry-blonde-chardonnay-2015-davis-estates_large.jpg?v=1590282972","Hungry Blonde Chardonnay 2017","$32.97","Old price","$37.97"
"https://winechateau.com/collections/wines/products/spellbound-pinot-noir-2016","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/spellbound-pinot-noir-2016-michael-mondavi-family-estate_large.jpg?v=1590284897","Spellbound Pinot Noir 2016","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/banfi-governo-alluso-toscano-stil-novo-2017","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Banfi-Governo-AllUso-Toscano-Stil-Novo-2017_large.jpg?v=1746045426","Banfi Governo All'Uso Toscano Stil Novo 2017","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/jacobs-creek-pinot-grigio-classic-2020","23% off","https://cdn.shopify.com/s/files/1/1780/9427/products/jacobs-creek-pinot-grigio-classic-2019-jacobs-creek_large.jpg?v=1590286056","Jacob's Creek Pinot Grigio Classic 2019","$9.97","Old price","$10.97"
"https://winechateau.com/collections/wines/products/korbel-blanc-de-noirs","8% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Korbel-Blanc-de-Noirs_large.jpg?v=1746045671","Korbel Blanc de Noirs","$21.97","Old price","$23.97"
"https://winechateau.com/collections/wines/products/mezza-di-mezzacorona-italian-glacial-bubbly-rose","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Mezza-di-Mezzacorona-Italian-Glacial-Bubbly-Rose_large.jpg?v=1746045674","Mezza di Mezzacorona Italian Glacial Bubbly Rose","$18.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/charles-smith-cabernet-sauvignon-chateau-smith-2017","24% off","https://cdn.shopify.com/s/files/1/1780/9427/products/charles-smith-cabernet-sauvignon-chateau-smith-2017-charles-smith_large.jpg?v=1755201366","Charles Smith Cabernet Sauvignon Chateau Smith 2017","$21.97","Old price","$28.97"
"https://winechateau.com/collections/wines/products/big-smooth-zinfandel-old-vine-2017","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Big-Smooth-Zinfandel-Old-Vine-2017_large.gif?v=1746045860","Big Smooth Zinfandel Old Vine 2017","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/frey-vineyards-organic-agriculturist-blanc","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Frey-Vineyards-Organic-Agriculturist-Blanc_large.jpg?v=1746046044","Frey Vineyards Organic Agriculturist Blanc","$15.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/frey-vineyards-organic-sangiovese-2018","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Frey-Vineyards-Organic-Sangiovese-2018_large.jpg?v=1746046047","Frey Vineyards Organic Sangiovese 2018","$17.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/live-a-little-slightly-sweet-and-shameless-white","7% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Live-A-Little-Slightly-Sweet-and-Shameless-White_large.jpg?v=1746046080","Live-A-Little Slightly Sweet and Shameless White","$13.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/livio-felluga-sauvignon-2018","9% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Livio-Felluga-Sauvignon-2018_large.jpg?v=1746046082","Livio Felluga Sauvignon 2018","$31.97","Old price","$34.97"
